datetime,date,time,speed,fuel_level,ignition_status,speed_trend,fuel_level_trend,speed_std_error,fuel_level_std_error,speed_ci,fuel_level_ci
2023-01-08 11:00:00,2023-01-08,11:00:00,2,52.50315008602682,on,85.66666666666667,57.15320068026708,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-08 12:00:00,2023-01-08,12:00:00,89,26.02333679515273,on,84.70833333333333,55.78519709267658,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-08 13:00:00,2023-01-08,13:00:00,95,51.52479243147259,on,85.33333333333333,53.83901963115428,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-08 14:00:00,2023-01-08,14:00:00,51,49.118634086862656,off,82.79166666666667,52.20146697589229,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-08 15:00:00,2023-01-08,15:00:00,127,99.63357758067242,on,88.04166666666667,53.8495391815778,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-08 16:00:00,2023-01-08,16:00:00,38,89.74361480462039,on,84.25,53.8233399352067,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-08 17:00:00,2023-01-08,17:00:00,81,46.33807482156199,off,85.41666666666667,51.63248926188279,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-08 18:00:00,2023-01-08,18:00:00,103,62.29373829351187,off,86.125,51.13075826205568,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-08 19:00:00,2023-01-08,19:00:00,128,74.78716040922285,off,86.125,53.976113239594575,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-08 20:00:00,2023-01-08,20:00:00,10,3.486516023382491,on,81.33333333333333,52.448133755462656,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-08 21:00:00,2023-01-08,21:00:00,41,89.49214412278398,off,77.66666666666667,52.68603253023179,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-08 22:00:00,2023-01-08,22:00:00,98,86.01268164179238,off,79.58333333333333,55.30918928278556,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-08 23:00:00,2023-01-08,23:00:00,6,45.74320977737073,on,77.04166666666667,53.754145866215076,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-09 00:00:00,2023-01-09,00:00:00,89,39.11697660803798,off,75.66666666666667,54.88260838307084,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-09 01:00:00,2023-01-09,01:00:00,111,27.29593748563149,on,78.75,55.824333456856266,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-09 02:00:00,2023-01-09,02:00:00,59,47.66768283303684,on,80.25,56.21010936035259,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-09 03:00:00,2023-01-09,03:00:00,112,4.437666353323677,off,82.08333333333333,56.24196238579685,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-09 04:00:00,2023-01-09,04:00:00,1,85.21935333470077,off,77.33333333333333,55.80414267897887,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-09 05:00:00,2023-01-09,05:00:00,128,3.542236841854507,off,78.625,52.50921214824794,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-09 06:00:00,2023-01-09,06:00:00,47,32.9051365369871,off,74.83333333333333,50.54371914091459,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-09 07:00:00,2023-01-09,07:00:00,139,93.158948831899,off,76.625,51.801267329759746,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-09 08:00:00,2023-01-09,08:00:00,36,73.52126545234528,off,73.0,53.963303294288494,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-09 09:00:00,2023-01-09,09:00:00,8,28.13909605775268,on,70.45833333333333,52.976347435543225,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-09 10:00:00,2023-01-09,10:00:00,98,25.26490939608851,on,70.70833333333333,51.54041002525383,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-09 11:00:00,2023-01-09,11:00:00,47,0.5082139818025966,off,72.58333333333333,49.37395435424448,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-09 12:00:00,2023-01-09,12:00:00,130,69.57142928497501,on,74.29166666666667,51.188458207987075,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-09 13:00:00,2023-01-09,13:00:00,53,4.878358167317309,off,72.54166666666667,49.24485678031394,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-09 14:00:00,2023-01-09,14:00:00,119,53.26025194007621,on,75.375,49.4174241908645,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-09 15:00:00,2023-01-09,15:00:00,115,96.21219725920498,on,74.875,49.27486667747002,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-09 16:00:00,2023-01-09,16:00:00,74,10.94688600544539,on,76.375,45.99166964417106,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-09 17:00:00,2023-01-09,17:00:00,112,89.44799309680674,off,77.66666666666667,47.78791623897293,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-09 18:00:00,2023-01-09,18:00:00,103,99.1475335145048,on,77.66666666666667,49.323491039847646,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-09 19:00:00,2023-01-09,19:00:00,83,6.151702623923505,off,75.79166666666667,46.4636802987935,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-09 20:00:00,2023-01-09,20:00:00,111,88.29062691374612,on,80.0,49.99718491922531,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-09 21:00:00,2023-01-09,21:00:00,98,51.60790204436167,on,82.375,48.41867483262439,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-09 22:00:00,2023-01-09,22:00:00,92,90.651371944458,on,82.125,48.611953595235455,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-09 23:00:00,2023-01-09,23:00:00,127,57.13189419195741,on,87.16666666666667,49.086482112509906,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-10 00:00:00,2023-01-10,00:00:00,109,66.21120101065647,on,88.0,50.21540812928567,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-10 01:00:00,2023-01-10,01:00:00,81,54.37789079973992,off,86.75,51.34382285070685,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-10 02:00:00,2023-01-10,02:00:00,53,86.44928803073485,off,86.5,52.959723067277615,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-10 03:00:00,2023-01-10,03:00:00,67,73.39099189537018,on,84.625,55.83277829819621,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-10 04:00:00,2023-01-10,04:00:00,32,52.12603121804149,on,85.91666666666667,54.45388987666874,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-10 05:00:00,2023-01-10,05:00:00,20,86.8160804051547,on,81.41666666666667,57.92363335847292,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-10 06:00:00,2023-01-10,06:00:00,47,24.528553225533457,on,81.41666666666667,57.574609053829015,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-10 07:00:00,2023-01-10,07:00:00,127,15.734065970252598,off,80.91666666666667,54.34857226792709,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-10 08:00:00,2023-01-10,08:00:00,135,16.04001053300721,on,85.04166666666667,51.95351997962132,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-10 09:00:00,2023-01-10,09:00:00,134,33.40088787452379,off,90.29166666666667,52.17276130532013,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-10 10:00:00,2023-01-10,10:00:00,127,23.869003130101756,on,91.5,52.11459854423734,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-10 11:00:00,2023-01-10,11:00:00,32,93.00903505097386,off,90.875,55.968799422119474,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-10 12:00:00,2023-01-10,12:00:00,114,10.5834093828584,on,90.20833333333333,53.51096525953128,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-10 13:00:00,2023-01-10,13:00:00,118,69.89907380395877,on,92.91666666666667,56.22016174439134,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-10 14:00:00,2023-01-10,14:00:00,21,18.92215397850059,off,88.83333333333333,54.78940766265902,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-10 15:00:00,2023-01-10,15:00:00,37,88.16371327703501,on,85.58333333333333,54.45405416340194,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-10 16:00:00,2023-01-10,16:00:00,108,96.13152881849074,on,87.0,58.00341428061217,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-10 17:00:00,2023-01-10,17:00:00,50,46.547000876998354,on,84.41666666666667,56.21587293812016,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-10 18:00:00,2023-01-10,18:00:00,7,87.90714802281316,off,80.41666666666667,55.747523542633,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-10 19:00:00,2023-01-10,19:00:00,26,0.5145170754714767,on,78.04166666666667,55.512640811447504,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-10 20:00:00,2023-01-10,20:00:00,26,81.99469174081001,on,74.5,55.25031017924183,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-10 21:00:00,2023-01-10,21:00:00,20,22.86251615249235,off,71.25,54.05258576708061,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-10 22:00:00,2023-01-10,22:00:00,29,90.87013092693678,off,68.625,54.061700724683895,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-10 23:00:00,2023-01-10,23:00:00,96,0.1120111480109486,off,67.33333333333333,51.685872264519446,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-11 00:00:00,2023-01-11,00:00:00,27,55.6181735039757,on,63.916666666666664,51.244496118407746,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-11 01:00:00,2023-01-11,01:00:00,110,75.66358037849346,on,65.125,52.13139985085582,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-11 02:00:00,2023-01-11,02:00:00,60,25.8688330697908,on,65.41666666666667,49.60721422748315,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-11 03:00:00,2023-01-11,03:00:00,47,19.313286458729305,off,64.58333333333333,47.353976500956456,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-11 04:00:00,2023-01-11,04:00:00,3,8.409822446798465,on,63.375,45.532467802154656,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-11 05:00:00,2023-01-11,05:00:00,34,32.6433576503293,on,63.958333333333336,43.27527102070359,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-11 06:00:00,2023-01-11,06:00:00,48,55.98443123088295,off,64.0,44.585932604259824,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-11 07:00:00,2023-01-11,07:00:00,16,11.584385678025766,off,59.375,44.41302925875036,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-11 08:00:00,2023-01-11,08:00:00,45,37.66953619867988,off,55.625,45.31425949482007,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-11 09:00:00,2023-01-11,09:00:00,116,0.9072404652724964,off,54.875,43.96035751943459,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-11 10:00:00,2023-01-11,10:00:00,5,81.86794204998418,off,49.791666666666664,46.3769799744297,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-11 11:00:00,2023-01-11,11:00:00,98,12.844871809319136,on,52.541666666666664,43.03680650602741,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-11 12:00:00,2023-01-11,12:00:00,123,28.33429482655816,off,52.916666666666664,43.77642673284824,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-11 13:00:00,2023-01-11,13:00:00,36,1.842771873821747,on,49.5,40.940747485759196,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-11 14:00:00,2023-01-11,14:00:00,23,43.22407838925123,on,49.583333333333336,41.95332766954048,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-11 15:00:00,2023-01-11,15:00:00,92,84.01215027412188,off,51.875,41.78034587775243,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-11 16:00:00,2023-01-11,16:00:00,45,39.21512114451966,off,49.25,39.40882889133697,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-11 17:00:00,2023-01-11,17:00:00,94,17.94973234238334,off,51.083333333333336,38.21727603572801,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-11 18:00:00,2023-01-11,18:00:00,98,75.36988340505192,on,54.875,37.69489000998795,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-11 19:00:00,2023-01-11,19:00:00,115,78.88069818707443,off,58.583333333333336,40.96014755630475,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-11 20:00:00,2023-01-11,20:00:00,66,17.37534753075668,off,60.25,38.267674880885856,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-11 21:00:00,2023-01-11,21:00:00,127,77.08541085409898,off,64.70833333333333,40.52696216011947,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-11 22:00:00,2023-01-11,22:00:00,17,94.7297888256338,off,64.20833333333333,40.687781239231846,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-11 23:00:00,2023-01-11,23:00:00,24,16.637758693227234,off,61.208333333333336,41.376354053615856,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-12 00:00:00,2023-01-12,00:00:00,53,77.09842925321355,on,62.291666666666664,42.271364709834096,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-12 01:00:00,2023-01-12,01:00:00,57,70.85720046026293,on,60.083333333333336,42.07109887990782,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-12 02:00:00,2023-01-12,02:00:00,66,47.35738884350885,on,60.333333333333336,42.966455370479416,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-12 03:00:00,2023-01-12,03:00:00,103,5.79204605587983,off,62.666666666666664,42.40307035369401,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-12 04:00:00,2023-01-12,04:00:00,23,7.469441775785402,off,63.5,42.36388782573514,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-12 05:00:00,2023-01-12,05:00:00,113,85.24146591986477,off,66.79166666666667,44.55547567029911,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-12 06:00:00,2023-01-12,06:00:00,31,99.0148372750647,on,66.08333333333333,46.34840925547335,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-12 07:00:00,2023-01-12,07:00:00,85,67.60522571867544,off,68.95833333333333,48.68261092383376,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-12 08:00:00,2023-01-12,08:00:00,126,44.59583070103215,off,72.33333333333333,48.97120652809844,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-12 09:00:00,2023-01-12,09:00:00,129,64.75736434019076,off,72.875,51.631628356220034,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-12 10:00:00,2023-01-12,10:00:00,16,59.43958592285453,on,73.33333333333333,50.69711351758963,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-12 11:00:00,2023-01-12,11:00:00,103,38.36122604056218,off,73.54166666666667,51.76029494389142,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-12 12:00:00,2023-01-12,12:00:00,136,6.562614457401295,on,74.08333333333333,50.85314159517656,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-12 13:00:00,2023-01-12,13:00:00,42,82.15129474074409,off,74.33333333333333,54.19933004796499,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-12 14:00:00,2023-01-12,14:00:00,38,37.18335292387246,on,74.95833333333333,53.9476331535742,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-12 15:00:00,2023-01-12,15:00:00,25,81.87856433570937,on,72.16666666666667,53.858733739473685,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-12 16:00:00,2023-01-12,16:00:00,98,25.25087496883822,on,74.375,53.276890148820286,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-12 17:00:00,2023-01-12,17:00:00,49,0.1029479845633396,off,72.5,52.53327413391113,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-12 18:00:00,2023-01-12,18:00:00,12,15.893828327675651,off,68.91666666666667,50.055105172353784,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-12 19:00:00,2023-01-12,19:00:00,59,46.85394167685843,on,66.58333333333333,48.72065698442811,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-12 20:00:00,2023-01-12,20:00:00,134,94.43036349578298,on,69.41666666666667,51.931282649637545,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-12 21:00:00,2023-01-12,21:00:00,56,10.2193619693719,off,66.45833333333333,49.14519727944057,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-12 22:00:00,2023-01-12,22:00:00,35,85.4209774461566,off,67.20833333333333,48.75733013862904,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-12 23:00:00,2023-01-12,23:00:00,19,52.702409621186206,on,67.0,50.26002392729398,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-13 00:00:00,2023-01-13,00:00:00,64,82.59207657998967,off,67.45833333333333,50.488925899242986,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-13 01:00:00,2023-01-13,01:00:00,7,29.837443098999263,off,65.375,48.77976934252367,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-13 02:00:00,2023-01-13,02:00:00,114,83.99471646724719,off,67.375,50.30632466017943,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-13 03:00:00,2023-01-13,03:00:00,91,77.28227800168045,off,66.875,53.28508432458779,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-13 04:00:00,2023-01-13,04:00:00,97,23.005368303143392,on,69.95833333333333,53.932414596561046,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-13 05:00:00,2023-01-13,05:00:00,65,13.133512640937806,off,67.95833333333333,50.927916543272424,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-13 06:00:00,2023-01-13,06:00:00,31,86.80543225322928,off,67.95833333333333,50.41919133402927,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-13 07:00:00,2023-01-13,07:00:00,85,96.3236653440132,on,67.95833333333333,51.61579298508502,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-13 08:00:00,2023-01-13,08:00:00,50,3.130231374751624,on,64.79166666666667,49.88805967982333,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-13 09:00:00,2023-01-13,09:00:00,62,73.12700669736856,off,62.0,50.23679477803907,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-13 10:00:00,2023-01-13,10:00:00,124,90.95245109478184,off,66.5,51.549830826869375,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-13 11:00:00,2023-01-13,11:00:00,57,85.73600920924986,off,64.58333333333333,53.52378012556469,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-13 12:00:00,2023-01-13,12:00:00,57,96.45204722702086,off,61.291666666666664,57.269173157632174,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-13 13:00:00,2023-01-13,13:00:00,85,76.00940784380971,on,63.083333333333336,57.01326120359324,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-13 14:00:00,2023-01-13,14:00:00,48,44.22987623809102,on,63.5,57.306866341685684,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-13 15:00:00,2023-01-13,15:00:00,69,31.195199049513043,on,65.33333333333333,55.19505945476084,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-13 16:00:00,2023-01-13,16:00:00,14,32.07427404381274,off,61.833333333333336,55.47936774955144,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-13 17:00:00,2023-01-13,17:00:00,53,72.4422672614117,off,62.0,58.49350605275345,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-13 18:00:00,2023-01-13,18:00:00,100,74.58370120309642,off,65.66666666666667,60.938917422562646,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-13 19:00:00,2023-01-13,19:00:00,7,20.035914354871267,off,63.5,59.821499617479866,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-13 20:00:00,2023-01-13,20:00:00,52,86.8122813490531,on,60.083333333333336,59.504079528032776,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-13 21:00:00,2023-01-13,21:00:00,59,71.49240402022477,on,60.208333333333336,62.05712294681832,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-13 22:00:00,2023-01-13,22:00:00,107,56.27502863433826,off,63.208333333333336,60.84270841299255,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-13 23:00:00,2023-01-13,23:00:00,4,47.15324601025127,on,62.583333333333336,60.61149326253693,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-14 00:00:00,2023-01-14,00:00:00,102,54.32328057899581,off,64.16666666666667,59.43362676249552,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-14 01:00:00,2023-01-14,01:00:00,5,15.924573827926448,off,64.08333333333333,58.85392387620082,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-14 02:00:00,2023-01-14,02:00:00,108,20.37012492762742,on,63.833333333333336,56.20289922871666,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-14 03:00:00,2023-01-14,03:00:00,115,9.116449040619168,off,64.83333333333333,53.362656355339105,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-14 04:00:00,2023-01-14,04:00:00,93,15.365803816111269,off,64.66666666666667,53.04434116837944,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-14 05:00:00,2023-01-14,05:00:00,46,45.36936346052827,on,63.875,54.387501619195696,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-14 06:00:00,2023-01-14,06:00:00,98,53.03543937282561,off,66.66666666666667,52.98041858251222,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-14 07:00:00,2023-01-14,07:00:00,54,1.7861892478319374,off,65.375,49.04135707850466,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-14 08:00:00,2023-01-14,08:00:00,51,79.67978278640275,on,65.41666666666667,52.230921720656795,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-14 09:00:00,2023-01-14,09:00:00,12,29.416797334347788,off,63.333333333333336,50.40966299719759,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-14 10:00:00,2023-01-14,10:00:00,113,91.18360349599112,on,62.875,50.419294347247984,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-14 11:00:00,2023-01-14,11:00:00,123,96.75112636137776,off,65.625,50.87825756191998,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-14 12:00:00,2023-01-14,12:00:00,105,18.545887467665437,on,67.625,47.63216757194684,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-14 13:00:00,2023-01-14,13:00:00,119,46.20972907656606,on,69.04166666666667,46.39051428997835,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-14 14:00:00,2023-01-14,14:00:00,62,0.1231835166425887,on,69.625,44.55273542658467,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-14 15:00:00,2023-01-14,15:00:00,18,59.83272651224269,off,67.5,45.745965737531726,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-14 16:00:00,2023-01-14,16:00:00,91,60.73064482626712,on,70.70833333333333,46.93998118680067,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-14 17:00:00,2023-01-14,17:00:00,57,24.753995560337515,on,70.875,44.952969865922576,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-14 18:00:00,2023-01-14,18:00:00,89,55.8412672583198,on,70.41666666666667,44.172035118223555,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-14 19:00:00,2023-01-14,19:00:00,116,22.554014244373544,on,74.95833333333333,44.27695594695282,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-14 20:00:00,2023-01-14,20:00:00,61,16.082546907819008,on,75.33333333333333,41.32988367856806,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-14 21:00:00,2023-01-14,21:00:00,22,65.15194668022647,off,73.79166666666667,41.06569795606813,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-14 22:00:00,2023-01-14,22:00:00,126,32.59254639520749,off,74.58333333333333,40.07892786277102,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-14 23:00:00,2023-01-14,23:00:00,136,59.02639388856225,off,80.08333333333333,40.57364235770064,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-15 00:00:00,2023-01-15,00:00:00,139,43.32467489716556,off,81.625,40.115367120957714,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-15 01:00:00,2023-01-15,01:00:00,128,98.4351407402904,off,86.75,43.55330740897288,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-15 02:00:00,2023-01-15,02:00:00,57,14.958064266756576,off,84.625,43.3278048814366,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-15 03:00:00,2023-01-15,03:00:00,121,46.45985966358101,off,84.875,44.883780324060005,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-15 04:00:00,2023-01-15,04:00:00,0,68.04566263593253,on,81.0,47.078774441552554,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-15 05:00:00,2023-01-15,05:00:00,33,39.55450838799687,off,80.45833333333333,46.836488813530416,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
2023-01-15 06:00:00,2023-01-15,06:00:00,95,97.469985187069,on,80.33333333333333,48.687928222457224,40.779171150454665,28.593022327777003,79.92570677428594,56.041293971592545
